IDs_interactor_A	IDs_interactor_B	interactor_IDs_databases_A	interactor_IDs_databases_B	Taxid_interactor_A	Taxid_interactor_B	Publication_Identifiers	Confidence_values	Host_organisms	bait_prey_status_A	bait_prey_status_B	Interaction_detection_methods	Interaction_types	Interaction_identifiers	Expansion_methods	Features_interactor_A	Features_interactor_B	Identification_method_participant_A	Identification_method_participant_B	binding_region_A_start	binding_region_A_end	binding_region_B_start	binding_region_B_end	binding_region_A_type	binding_region_B_type	pair_id
O96000	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11277|virhostnet-nrid:10315	-	-	-	-	-							O96000|P06930
P00338	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11267|virhostnet-nrid:10305	-	-	-	-	-							P00338|P06930
P01135	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11288|virhostnet-nrid:10326	-	-	-	-	-							P01135|P06930
P02792	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11249|virhostnet-nrid:10287	-	-	-	-	-							P02792|P06930
P04156	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11302|virhostnet-nrid:10340	-	-	-	-	-							P04156|P06930
P04406	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11259|virhostnet-nrid:10297	-	-	-	-	-							P04406|P06930
P06733	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11241|virhostnet-nrid:10279	-	-	-	-	-							P06733|P06930
P07602	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11321|virhostnet-nrid:10359	-	-	-	-	-							P06930|P07602
P09958	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11276|virhostnet-nrid:10314	-	-	-	-	-							P06930|P09958
P11021	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11236|virhostnet-nrid:10274	-	-	-	-	-							P06930|P11021
P11216	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11253|virhostnet-nrid:10291	-	-	-	-	-							P06930|P11216
P11684	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11284|virhostnet-nrid:10322	-	-	-	-	-							P06930|P11684
P18283	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11307|virhostnet-nrid:10345	-	-	-	-	-							P06930|P18283
P18887	P06930	uniprotkb	uniprotkb	9606	333923	12198176		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:23994|virhostnet-nrid:21729	-	-	-	-	-							P06930|P18887
P18887	P06930	uniprotkb	uniprotkb	9606	333923	12198176		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:23995|virhostnet-nrid:21729	-	-	-	-	-							P06930|P18887
P20226	P06930	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:23996|virhostnet-nrid:21730	-	-	-	-	-							P06930|P20226
P20618	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11230|virhostnet-nrid:10268	-	-	-	-	-							P06930|P20618
P25685	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11264|virhostnet-nrid:10302	-	-	-	-	-							P06930|P25685
P26045	P06930	uniprotkb	uniprotkb	9606	333923	17947517		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:23993|virhostnet-nrid:21728	-	-	-	-	-							P06930|P26045
P29692	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11256|virhostnet-nrid:10294	-	-	-	-	-							P06930|P29692
P30408	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11299|virhostnet-nrid:10337	-	-	-	-	-							P06930|P30408
P31431	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11261|virhostnet-nrid:10299	-	-	-	-	-							P06930|P31431
P35221	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11235|virhostnet-nrid:10273	-	-	-	-	-							P06930|P35221
P35232	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11295|virhostnet-nrid:10333	-	-	-	-	-							P06930|P35232
P39060	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11311|virhostnet-nrid:10349	-	-	-	-	-							P06930|P39060
P40939	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11247|virhostnet-nrid:10285	-	-	-	-	-							P06930|P40939
P42704	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11274|virhostnet-nrid:10312	-	-	-	-	-							P06930|P42704
P49459	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11244|virhostnet-nrid:10282	-	-	-	-	-							P06930|P49459
P49755	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11300|virhostnet-nrid:10338	-	-	-	-	-							P06930|P49755
P50616	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11278|virhostnet-nrid:10316	-	-	-	-	-							P06930|P50616
P53992	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11308|virhostnet-nrid:10346	-	-	-	-	-							P06930|P53992
P55327	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11243|virhostnet-nrid:10281	-	-	-	-	-							P06930|P55327
P61956	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11319|virhostnet-nrid:10357	-	-	-	-	-							P06930|P61956
P68371	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11318|virhostnet-nrid:10356	-	-	-	-	-							P06930|P68371
P80188	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11283|virhostnet-nrid:10321	-	-	-	-	-							P06930|P80188
P84022	P06930	uniprotkb	uniprotkb	9606	333923	17020941		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:24000|virhostnet-nrid:10332	-	-	-	-	-							P06930|P84022
P84022	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11294|virhostnet-nrid:10332	-	-	-	-	-							P06930|P84022
P84022	P06930	uniprotkb	uniprotkb	9606	333923	17020941		-	-	-	psi-mi:MI:0019(coimmunoprecipitation)	psi-mi:MI:0915(physical association)	virhostnet-rid:24001|virhostnet-nrid:10332	-	-	-	-	-							P06930|P84022
Q01628	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11279|virhostnet-nrid:10317	-	-	-	-	-							P06930|Q01628
Q02878	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11250|virhostnet-nrid:10288	-	-	-	-	-							P06930|Q02878
Q12796	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11281|virhostnet-nrid:10319	-	-	-	-	-							P06930|Q12796
Q13227	P06930	uniprotkb	uniprotkb	9606	333923	11119584		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:23998|virhostnet-nrid:21732	-	-	-	-	-							P06930|Q13227
Q13227	P06930	uniprotkb	uniprotkb	9606	333923	11119584		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:23999|virhostnet-nrid:21732	-	-	-	-	-							P06930|Q13227
Q13838	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11322|virhostnet-nrid:10360	-	-	-	-	-							P06930|Q13838
Q14671	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11268|virhostnet-nrid:10306	-	-	-	-	-							P06930|Q14671
Q15038	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11312|virhostnet-nrid:10350	-	-	-	-	-							P06930|Q15038
Q15223	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11258|virhostnet-nrid:10296	-	-	-	-	-							P06930|Q15223
Q15365	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11298|virhostnet-nrid:10336	-	-	-	-	-							P06930|Q15365
Q15434	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11242|virhostnet-nrid:10280	-	-	-	-	-							P06930|Q15434
Q15544	P06930	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:23992|virhostnet-nrid:21727	-	-	-	-	-							P06930|Q15544
Q15796	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11306|virhostnet-nrid:10344	-	-	-	-	-							P06930|Q15796
Q16514	P06930	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:23997|virhostnet-nrid:21731	-	-	-	-	-							P06930|Q16514
Q16665	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11252|virhostnet-nrid:10290	-	-	-	-	-							P06930|Q16665
Q66K74	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11263|virhostnet-nrid:10301	-	-	-	-	-							P06930|Q66K74
Q69YH5	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11315|virhostnet-nrid:10353	-	-	-	-	-							P06930|Q69YH5
Q6P1X5	P06930	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:23991|virhostnet-nrid:21726	-	-	-	-	-							P06930|Q6P1X5
Q6P2Q9	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11305|virhostnet-nrid:10343	-	-	-	-	-							P06930|Q6P2Q9
Q7L523	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11285|virhostnet-nrid:10323	-	-	-	-	-							P06930|Q7L523
Q86YB8	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11248|virhostnet-nrid:10286	-	-	-	-	-							P06930|Q86YB8
Q8N6R0	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11231|virhostnet-nrid:10269	-	-	-	-	-							P06930|Q8N6R0
Q8NFJ5	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11232|virhostnet-nrid:10270	-	-	-	-	-							P06930|Q8NFJ5
Q8TC12	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11239|virhostnet-nrid:10277	-	-	-	-	-							P06930|Q8TC12
Q8WWI5	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11237|virhostnet-nrid:10275	-	-	-	-	-							P06930|Q8WWI5
Q92876	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11296|virhostnet-nrid:10334	-	-	-	-	-							P06930|Q92876
Q92985	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11316|virhostnet-nrid:10354	-	-	-	-	-							P06930|Q92985
Q93086	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11245|virhostnet-nrid:10283	-	-	-	-	-							P06930|Q93086
Q96EK4	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11297|virhostnet-nrid:10335	-	-	-	-	-							P06930|Q96EK4
Q96N11	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11282|virhostnet-nrid:10320	-	-	-	-	-							P06930|Q96N11
Q96TA2	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11270|virhostnet-nrid:10308	-	-	-	-	-							P06930|Q96TA2
Q99836	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11303|virhostnet-nrid:10341	-	-	-	-	-							P06930|Q99836
Q9BS26	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11233|virhostnet-nrid:10271	-	-	-	-	-							P06930|Q9BS26
Q9BUK6	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11262|virhostnet-nrid:10300	-	-	-	-	-							P06930|Q9BUK6
Q9BY21	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11275|virhostnet-nrid:10313	-	-	-	-	-							P06930|Q9BY21
Q9H497	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11317|virhostnet-nrid:10355	-	-	-	-	-							P06930|Q9H497
Q9H4H8	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11254|virhostnet-nrid:10292	-	-	-	-	-							P06930|Q9H4H8
Q9NX07	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11309|virhostnet-nrid:10347	-	-	-	-	-							P06930|Q9NX07
Q9NZJ7	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11272|virhostnet-nrid:10310	-	-	-	-	-							P06930|Q9NZJ7
Q9NZN4	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11234|virhostnet-nrid:10272	-	-	-	-	-							P06930|Q9NZN4
Q9NZV6	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11323|virhostnet-nrid:10361	-	-	-	-	-							P06930|Q9NZV6
Q9UBF8	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11280|virhostnet-nrid:10318	-	-	-	-	-							P06930|Q9UBF8
Q9UJ37	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11238|virhostnet-nrid:10276	-	-	-	-	-							P06930|Q9UJ37
Q9UKK9	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11290|virhostnet-nrid:10328	-	-	-	-	-							P06930|Q9UKK9
Q9UNF1	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11255|virhostnet-nrid:10293	-	-	-	-	-							P06930|Q9UNF1
Q9Y3D0	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11291|virhostnet-nrid:10329	-	-	-	-	-							P06930|Q9Y3D0
Q9Y617	P06930	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11269|virhostnet-nrid:10307	-	-	-	-	-							P06930|Q9Y617
P04637	P06931	uniprotkb	uniprotkb	9606	337052	12620801		-	-	-	psi-mi:MI:0437(protein three hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22770|virhostnet-nrid:21307	-	-	-	-	-							P04637|P06931
P49023	P06931	uniprotkb	uniprotkb	9606	337052	9467941		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22768|virhostnet-nrid:21305	-	-	-	-	-							P06931|P49023
Q05086	P06931	uniprotkb	uniprotkb	9606	337052	9467941		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:22769|virhostnet-nrid:21306	-	-	-	-	-							P06931|Q05086
O95425	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11366|virhostnet-nrid:10403	-	-	-	-	-							O95425|P06932
P00414	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11369|virhostnet-nrid:10406	-	-	-	-	-							P00414|P06932
P02795	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11333|virhostnet-nrid:10370	-	-	-	-	-							P02795|P06932
P03905	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11368|virhostnet-nrid:10405	-	-	-	-	-							P03905|P06932
P04406	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11330|virhostnet-nrid:10367	-	-	-	-	-							P04406|P06932
P17936	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11345|virhostnet-nrid:10382	-	-	-	-	-							P06932|P17936
P20226	P06932	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:24004|virhostnet-nrid:21735	-	-	-	-	-							P06932|P20226
P20930	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11342|virhostnet-nrid:10379	-	-	-	-	-							P06932|P20930
P25685	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11337|virhostnet-nrid:10374	-	-	-	-	-							P06932|P25685
P30050	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11367|virhostnet-nrid:10404	-	-	-	-	-							P06932|P30050
P47869	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11347|virhostnet-nrid:10384	-	-	-	-	-							P06932|P47869
P50479	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11335|virhostnet-nrid:10372	-	-	-	-	-							P06932|P50479
P52740	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11336|virhostnet-nrid:10373	-	-	-	-	-							P06932|P52740
P57078	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11361|virhostnet-nrid:10398	-	-	-	-	-							P06932|P57078
P62899	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11324|virhostnet-nrid:10362	-	-	-	-	-							P06932|P62899
P62979	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11343|virhostnet-nrid:10380	-	-	-	-	-							P06932|P62979
P63302	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11359|virhostnet-nrid:10396	-	-	-	-	-							P06932|P63302
P68104	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11348|virhostnet-nrid:10385	-	-	-	-	-							P06932|P68104
P78417	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11346|virhostnet-nrid:10383	-	-	-	-	-							P06932|P78417
Q15005	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11331|virhostnet-nrid:10368	-	-	-	-	-							P06932|Q15005
Q15022	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11358|virhostnet-nrid:10395	-	-	-	-	-							P06932|Q15022
Q15544	P06932	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:24003|virhostnet-nrid:21734	-	-	-	-	-							P06932|Q15544
Q15545	P06932	uniprotkb	uniprotkb	9606	333923	9820841		-	-	-	psi-mi:MI:0059(gst pull down)	psi-mi:MI:0915(physical association)	virhostnet-rid:24006|virhostnet-nrid:21737	-	-	-	-	-							P06932|Q15545
Q15906	P06932	uniprotkb	uniprotkb	9606	333923	22898364		-	-	-	psi-mi:MI:0018(two hybrid)	psi-mi:MI:0915(physical association)	virhostnet-rid:11349|virhostnet-nrid:10386	-	-	-	-	-							P06932|Q15906
